emp_no,last_name,first_name,title,salary
462595,Pramanik,Mohamadou,Senior Staff,40000
433647,Pramanik,Shmuel,Senior Staff,45177
422363,Pramanik,Tetsurou,Senior Staff,90373
418773,Pramanik,Tommaso,Senior Staff,40000
222358,Pramanik,Vishv,Senior Staff,82959
427263,Pramanik,Weiyi,Senior Staff,40598
472925,Prampolini,Fusako,Senior Staff,44130
240441,Prampolini,Luise,Senior Staff,62999
259849,Prampolini,Odoardo,Senior Staff,72036
428959,Prenel,DeForest,Senior Staff,71364
492844,Prenel,Falguni,Senior Staff,40000
99522,Prenel,Murthy,Senior Staff,40000
15018,Prenel,Ramalingam,Senior Staff,40668
87030,Prenel,Shmuel,Senior Staff,72880
428004,Prenel,Weiye,Senior Staff,84462
458538,Prenel,Zissis,Senior Staff,40000
247887,Preusig,Ashish,Senior Staff,91473
455129,Preusig,Berni,Senior Staff,79016
260222,Preusig,Berry,Senior Staff,40000
233391,Preusig,Eldridge,Senior Staff,59393
227662,Preusig,Gou,Senior Staff,82360
42764,Preusig,Marit,Senior Staff,40000
94914,Preusig,Ranan,Senior Staff,88459
477545,Preusig,Shaunak,Senior Staff,52761
478273,Prochazka,Dulce,Senior Staff,63269
400242,Prochazka,Hairong,Senior Staff,67105
85347,Prochazka,Heeju,Senior Staff,53626
259609,Prochazka,Kristian,Senior Staff,96362
33852,Prochazka,Marek,Senior Staff,74269
493576,Prochazka,Margareta,Senior Staff,66008
93357,Prochazka,Padma,Senior Staff,64343
261597,Prochazka,Shaunak,Senior Staff,48447
215783,Prochazka,Sverrir,Senior Staff,47789
99438,Prochazka,Vidar,Senior Staff,75241
297207,Prochazka,Yunming,Senior Staff,58832
208978,Provine,Shaowei,Senior Staff,40000
401017,Provine,Shigeu,Senior Staff,76730
106670,Provine,Uli,Senior Staff,53246
497398,Przulj,Danil,Senior Staff,40000
451595,Przulj,Kersti,Senior Staff,43097
495458,Przulj,Kristen,Senior Staff,40000
203159,Przulj,Kristian,Senior Staff,40000
31171,Przulj,Sashi,Senior Staff,70765
46356,Przulj,Sham,Senior Staff,79940
101180,Przulj,Subhada,Senior Staff,75117
414355,Przulj,Subhankar,Senior Staff,76934
81166,Przulj,Tayeb,Senior Staff,47902
241399,Przulj,Zhaofang,Senior Staff,43798
228672,Pulkowski,Goetz,Senior Staff,47099
294141,Pulkowski,Goo,Senior Staff,60521
493638,Pulkowski,Xiaoheng,Senior Staff,40000
202027,Puoti,Arve,Senior Staff,69583
215102,Puoti,Horward,Senior Staff,74527
25370,Puoti,Jagoda,Senior Staff,72462
456876,Puoti,Jinya,Senior Staff,59175
490640,Puoti,JoAnna,Senior Staff,53085
61259,Puoti,Shao,Senior Staff,46409
453606,Puoti,Teunis,Senior Staff,40000
476008,Puoti,Uriel,Senior Staff,50511
408128,Puppe,Berna,Senior Staff,57013
45130,Puppe,Bezalel,Senior Staff,40000
66744,Puppe,Chuanyi,Senior Staff,40000
259085,Puppe,Douadi,Senior Staff,74433
488988,Puppe,Izaskun,Senior Staff,78940
76667,Puppe,Luisa,Senior Staff,57004
41809,Puppe,Shen,Senior Staff,40000
249610,Puppe,Tesuya,Senior Staff,40000
471647,Puppe,Zhiwei,Senior Staff,40000
107990,Puppo,Christoper,Senior Staff,57973
288790,Puppo,Cristinel,Senior Staff,80849
66455,Puppo,Doohun,Senior Staff,70674
69445,Puppo,Gift,Senior Staff,54958
101587,Puppo,Hironobu,Senior Staff,67686
419783,Puppo,Kwun,Senior Staff,52786
108153,Puppo,Lene,Senior Staff,57477
47943,Puppo,Martins,Senior Staff,48381
31127,Puppo,Mizuhito,Senior Staff,101146
214955,Puppo,Yunming,Senior Staff,88550
481695,Pusterhofer,Bikash,Senior Staff,40000
218991,Pusterhofer,Falguni,Senior Staff,40000
430202,Pusterhofer,Gopalakrishnan,Senior Staff,61519
51331,Pusterhofer,Jackson,Senior Staff,61438
93001,Pusterhofer,Kersti,Senior Staff,70062
499817,Pusterhofer,Lihong,Senior Staff,77745
66120,Pusterhofer,Nobuyoshi,Senior Staff,50066
230636,Pusterhofer,Tsz,Senior Staff,40000
258827,Pusterhofer,Zhiguo,Senior Staff,70429
18427,Qiwen,Kiyomitsu,Senior Staff,65998
64268,Qiwen,Masasuke,Senior Staff,56096
279451,Qiwen,Pasqua,Senior Staff,94698
219498,Qiwen,Randy,Senior Staff,40000
416758,Qiwen,Subhankar,Senior Staff,53153
280711,Qiwen,Tua,Senior Staff,43899
417915,Quadeer,Danai,Senior Staff,60652
35365,Quadeer,Divier,Senior Staff,40000
85195,Quadeer,Jiafu,Senior Staff,79069
81358,Quadeer,Premal,Senior Staff,95018
288899,Quadeer,Shawna,Senior Staff,76461
416408,Quadeer,Tomofumi,Senior Staff,48371
421301,Quadeer,Xiaocheng,Senior Staff,52031
426592,Quaggetto,Alois,Senior Staff,50897
485000,Quaggetto,Conor,Senior Staff,64730
259542,Quaggetto,Heekeun,Senior Staff,58670
24486,Quaggetto,Kerhong,Senior Staff,61923
57706,Quaggetto,Kolar,Senior Staff,48784
205112,Quaggetto,Masanao,Senior Staff,48976
447395,Quaggetto,Rosalyn,Senior Staff,40000
434549,Quaggetto,Sachio,Senior Staff,40000
429864,Quaggetto,Shai,Senior Staff,71402
276876,Quittner,Anoosh,Senior Staff,48097
459921,Quittner,Chirstian,Senior Staff,92255
18989,Quittner,Goh,Senior Staff,53559
37507,Quittner,Kamran,Senior Staff,65398
430649,Quittner,Lorien,Senior Staff,51968
219026,Quittner,Nathalie,Senior Staff,87345
463615,Quittner,Sariel,Senior Staff,40000
476166,Quittner,Subhada,Senior Staff,102411
464805,Quittner,Sushant,Senior Staff,43347
38552,Quittner,Yolla,Senior Staff,80856
94195,Rabehasaina,Arch,Senior Staff,40000
440094,Rabehasaina,Bernice,Senior Staff,40000
252368,Rabehasaina,Chenyi,Senior Staff,83051
441672,Rabehasaina,Inderjeet,Senior Staff,61215
46484,Rabehasaina,Neelam,Senior Staff,59795
238743,Rabehasaina,Paraskevi,Senior Staff,73071
258716,Rabehasaina,Shawna,Senior Staff,74809
52857,Rabehasaina,Van,Senior Staff,40000
20987,Rabejac,Domenick,Senior Staff,72003
206668,Rabejac,Jaana,Senior Staff,42919
230871,Rabejac,Rildo,Senior Staff,40000
229461,Raczkowsky,Berto,Senior Staff,77682
44873,Raczkowsky,Eberhardt,Senior Staff,47739
87638,Raczkowsky,Fay,Senior Staff,40000
294937,Raczkowsky,Gennadi,Senior Staff,73944
91475,Raczkowsky,Pranay,Senior Staff,64386
456174,Raczkowsky,Vojin,Senior Staff,73149
59783,Raczkowsky,Volkmar,Senior Staff,60047
201983,Radhakrishnan,Janche,Senior Staff,54957
293575,Radhakrishnan,Mahmut,Senior Staff,48709
19048,Radhakrishnan,Nikolaus,Senior Staff,64540
206173,Radivojevic,Chaosheng,Senior Staff,45556
72920,Radivojevic,Dekang,Senior Staff,83480
445524,Radivojevic,Djelloul,Senior Staff,78367
28972,Radivojevic,Jianhao,Senior Staff,75895
88190,Radivojevic,Lech,Senior Staff,54848
461808,Radivojevic,Malu,Senior Staff,56377
481086,Radivojevic,Marek,Senior Staff,86099
283070,Radivojevic,Mark,Senior Staff,62634
246383,Radivojevic,Mart,Senior Staff,40000
429055,Radivojevic,Masoud,Senior Staff,40000
282347,Radivojevic,Shuky,Senior Staff,84975
93686,Radivojevic,Zhiwei,Senior Staff,40000
461803,Radwan,Charmane,Senior Staff,70990
16491,Radwan,Emdad,Senior Staff,40000
215007,Radwan,Georgy,Senior Staff,56493
52348,Radwan,Junsik,Senior Staff,65055
200202,Radwan,Maria,Senior Staff,63975
440338,Radwan,Neelam,Senior Staff,40000
239979,Radwan,Radhia,Senior Staff,54720
440323,Radwan,Ravishankar,Senior Staff,75919
74327,Rahier,Aloke,Senior Staff,40000
452382,Rahier,Bokyung,Senior Staff,47733
82052,Rahier,Lidong,Senior Staff,62201
213962,Rahier,Pranjal,Senior Staff,59793
101015,Rahier,Spyrose,Senior Staff,41560
223314,Rahier,Tamiya,Senior Staff,49113
425262,Rahier,Thanasis,Senior Staff,79475
487567,Rahimi,Dhritiman,Senior Staff,40000
295853,Rahimi,Doohun,Senior Staff,43219
282045,Rahimi,Ewing,Senior Staff,40000
458498,Rahimi,Jayson,Senior Staff,40000
450599,Rahimi,Kagan,Senior Staff,68715
106933,Rahimi,Moni,Senior Staff,89360
420944,Rajala,Francesca,Senior Staff,70075
107782,Rajala,Gadiel,Senior Staff,40000
289686,Rajala,Ortrun,Senior Staff,52696
470901,Rajaraman,Aral,Senior Staff,40000
446128,Rajaraman,Filipe,Senior Staff,61615
78794,Rajaraman,Fun,Senior Staff,61536
217624,Rajaraman,Guadalupe,Senior Staff,40000
229024,Rajaraman,Holgard,Senior Staff,40000
41239,Rajaraman,Malu,Senior Staff,70272
264907,Rajaraman,Menkae,Senior Staff,43757
245902,Rajaraman,Mizuhito,Senior Staff,40000
475304,Rajaraman,Shushma,Senior Staff,48342
419907,Rajaraman,Tayeb,Senior Staff,103850
52752,Rajcani,Barna,Senior Staff,61326
286745,Rajcani,Baziley,Senior Staff,44082
245463,Rajcani,Chenye,Senior Staff,59781
260145,Rajcani,Lihong,Senior Staff,64012
15819,Rajcani,Magdalena,Senior Staff,63847
273068,Ramaiah,Arfst,Senior Staff,57131
206718,Ramaiah,Koldo,Senior Staff,78058
497845,Ramaiah,Nirmal,Senior Staff,42407
256828,Ramaiah,Wilmer,Senior Staff,40000
478121,Ramaiah,Yucel,Senior Staff,48398
293024,Ramaiah,Zissis,Senior Staff,40000
477312,Ramalingam,Fay,Senior Staff,93351
421364,Ramalingam,Huican,Senior Staff,82900
24133,Ramalingam,Prodip,Senior Staff,40000
427029,Ramalingam,Samphel,Senior Staff,71340
418039,Ramalingam,Shuichi,Senior Staff,62233
297353,Ramalingam,Vesna,Senior Staff,40000
262591,Ramalingam,Vivian,Senior Staff,65364
288942,Ramalingam,Xiadong,Senior Staff,41094
67807,Ramalingam,Zissis,Senior Staff,53000
224171,Ramamoorthy,Chaitali,Senior Staff,67175
218560,Ramamoorthy,Charmane,Senior Staff,54540
293293,Ramamoorthy,Duro,Senior Staff,40000
252666,Ramamoorthy,Matt,Senior Staff,55819
99719,Ramamoorthy,Sreekrishna,Senior Staff,40000
68245,Ramamoorthy,Valeska,Senior Staff,42009
227781,Ramras,Aleksander,Senior Staff,40000
466297,Ramras,Jaques,Senior Staff,72146
413288,Ramras,Kenton,Senior Staff,59684
220064,Ramras,Mark,Senior Staff,41717
450990,Ramras,Randi,Senior Staff,74856
486364,Ramras,Rosalyn,Senior Staff,53182
296571,Ramras,Shaleah,Senior Staff,57742
401929,Ramras,Yolla,Senior Staff,86230
228982,Ramsak,Alagu,Senior Staff,60043
289744,Ramsak,Aruna,Senior Staff,52942
466264,Ramsak,Bingning,Senior Staff,40000
252985,Ramsak,Giordano,Senior Staff,44732
82309,Ramsak,Hideyuki,Senior Staff,79725
492799,Ramsak,LiMin,Senior Staff,70974
417123,Ramsak,Shao,Senior Staff,61632
475787,Ramsak,Zhiwei,Senior Staff,76562
400224,Ramsay,Bartek,Senior Staff,53545
401759,Ramsay,Kinh,Senior Staff,79341
444223,Ramsay,Krisda,Senior Staff,96459
29465,Ramsay,Kshitij,Senior Staff,82584
28997,Ramsay,Persi,Senior Staff,66934
461960,Ramsay,Remko,Senior Staff,45705
402238,Ramsay,Sergi,Senior Staff,42287
454598,Ramsay,Uinam,Senior Staff,58583
19728,Ramsey,Candido,Senior Staff,78721
208905,Ramsey,Chenye,Senior Staff,100788
458147,Ramsey,Erzsebet,Senior Staff,82713
291537,Ramsey,Kitty,Senior Staff,57565
237460,Ramsey,Masami,Senior Staff,43009
50479,Ramsey,Mitsuyuki,Senior Staff,65019
252461,Ramsey,Sanjai,Senior Staff,50671
64783,Ramsey,Willard,Senior Staff,61534
422084,Ranai,Guenter,Senior Staff,116528
18581,Ranai,Mitsuyuki,Senior Staff,99867
96341,Ranai,Nidapan,Senior Staff,45843
74817,Ranai,Quingbo,Senior Staff,43296
266579,Ranai,Rosella,Senior Staff,50166
217824,Ranai,Tomofumi,Senior Staff,64556
427058,Ranai,Weidon,Senior Staff,48566
282501,Rande,Kristinn,Senior Staff,81862
228146,Rande,Navin,Senior Staff,67719
223407,Rande,Susuma,Senior Staff,40000
287680,Rande,Youssef,Senior Staff,56038
430016,Randi,Adam,Senior Staff,45009
245611,Randi,Arup,Senior Staff,70881
83634,Randi,Danae,Senior Staff,40000
256484,Randi,Fayez,Senior Staff,40000
403868,Randi,Filipe,Senior Staff,48963
274197,Randi,Geoffrey,Senior Staff,91290
51347,Randi,Hiroyasu,Senior Staff,40000
413389,Randi,Hyuckchul,Senior Staff,40000
221385,Randi,Nalini,Senior Staff,40000
485754,Randi,Perla,Senior Staff,73983
31348,Randi,Ravishankar,Senior Staff,63192
231735,Randi,Sanjeeva,Senior Staff,40000
408704,Randi,Zissis,Senior Staff,40000
18943,Rando,Anneli,Senior Staff,54916
415818,Rando,Aron,Senior Staff,83335
272545,Rando,Kasturi,Senior Staff,40000
278528,Rando,Maya,Senior Staff,40000
264456,Rando,Muzhong,Senior Staff,44193
81785,Rando,Patricia,Senior Staff,65584
435980,Rando,Toney,Senior Staff,76720
75068,Rando,Vasilii,Senior Staff,51094
104480,Randt,Arif,Senior Staff,87795
467607,Randt,Gio,Senior Staff,54012
105726,Randt,Jagoda,Senior Staff,43572
16723,Randt,Mohd,Senior Staff,56932
243306,Randt,Sailaja,Senior Staff,58109
104462,Randt,Tomofumi,Senior Staff,51689
449661,Raney,Bartek,Senior Staff,45837
259134,Raney,Elgin,Senior Staff,52107
68568,Raney,Iara,Senior Staff,47903
285741,Raney,Kitty,Senior Staff,40000
216549,Raney,Menkae,Senior Staff,40000
409875,Raney,Suebskul,Senior Staff,55589
294332,Ranft,Adit,Senior Staff,53789
468175,Ranft,Girolamo,Senior Staff,97184
447635,Ranft,Kitty,Senior Staff,72730
209008,Ranft,Lidong,Senior Staff,50718
450454,Ranft,Shichao,Senior Staff,41518
271962,Ranft,Stamatina,Senior Staff,40000
31700,Ranft,Weiyi,Senior Staff,112359
426606,Range,Adhemar,Senior Staff,57683
453904,Range,Almudena,Senior Staff,71108
36999,Range,Arunas,Senior Staff,60401
443023,Range,Edwin,Senior Staff,61340
419423,Range,Gian,Senior Staff,70155
288598,Range,Gregory,Senior Staff,44978
219827,Range,Hairong,Senior Staff,40000
244630,Range,Supot,Senior Staff,40000
267249,Range,Ziya,Senior Staff,49634
424755,Ranka,Arco,Senior Staff,51002
235512,Ranka,Bodh,Senior Staff,40000
427077,Ranka,Fatemeh,Senior Staff,40000
450457,Ranka,Fun,Senior Staff,83172
481341,Ranka,Hidde,Senior Staff,79188
220772,Ranka,Ingmar,Senior Staff,54119
462443,Ranka,Miomir,Senior Staff,40000
231891,Ranka,Yagil,Senior Staff,74026
421540,Ranon,Annemarie,Senior Staff,82626
430999,Ranon,Khatoun,Senior Staff,40000
451204,Ranon,Rutger,Senior Staff,40000
33137,Ranon,Shietung,Senior Staff,49486
210341,Ranon,Tesuro,Senior Staff,76767
34368,Ranon,Wonhee,Senior Staff,63925
428282,Ranon,Yifei,Senior Staff,93753
59530,Ranon,Zhonghui,Senior Staff,63367
446645,Ranst,Ferdinand,Senior Staff,63813
473015,Ranst,Filipe,Senior Staff,40000
96848,Ranst,Khalid,Senior Staff,40000
36877,Ranst,Shahaf,Senior Staff,63066
75314,Ranst,Valter,Senior Staff,85932
458297,Ranst,Youssef,Senior Staff,40000
71627,Ranta,Aria,Senior Staff,44908
248224,Ranta,Baruch,Senior Staff,87363
14522,Ranta,Chuanyi,Senior Staff,40000
33225,Ranta,Mani,Senior Staff,50864
499986,Ranta,Nathan,Senior Staff,91988
279765,Ranta,Rosine,Senior Staff,53668
401448,Ranta,Shunichi,Senior Staff,49600
66062,Ranta,Zita,Senior Staff,55543
420337,Ranum,Abdulah,Senior Staff,58648
256459,Ranum,Claudi,Senior Staff,81131
431588,Ranum,Kannan,Senior Staff,40000
239671,Ranum,Koldo,Senior Staff,63547
282036,Ranum,Oguz,Senior Staff,65215
279287,Ranum,Uli,Senior Staff,40000
498862,Ranum,Zissis,Senior Staff,63682
286982,Ranze,Aksel,Senior Staff,86065
88600,Ranze,Bernd,Senior Staff,64507
237666,Ranze,Geoffrey,Senior Staff,63937
403192,Ranze,Isamu,Senior Staff,56716
292675,Ranze,Munehiko,Senior Staff,88125
219775,Ranze,Sachio,Senior Staff,50422
413888,Ranze,Spyrose,Senior Staff,68273
494854,Ranze,Wilmer,Senior Staff,73340
218276,Ranze,Youjian,Senior Staff,40000
416008,Ranze,Zeljko,Senior Staff,52251
459031,Raoux,Kazuhiro,Senior Staff,55137
76484,Raoux,Leucio,Senior Staff,40000
412441,Rassart,Billur,Senior Staff,55202
53412,Rassart,Dipayan,Senior Staff,62301
231270,Rassart,Gritta,Senior Staff,40000
471300,Rassart,Jaana,Senior Staff,49134
52058,Rassart,Jessie,Senior Staff,40000
106187,Rassart,Kazuyasu,Senior Staff,72190
413986,Rassart,Nechama,Senior Staff,68230
299864,Rassart,Nobuyoshi,Senior Staff,61774
51616,Rassart,Rafail,Senior Staff,48640
254880,Rassart,Tran,Senior Staff,77640
263234,Rassart,Xiaocheng,Senior Staff,40000
51088,Rathonyi,Adin,Senior Staff,59934
477238,Rathonyi,Bangqing,Senior Staff,40000
248295,Rathonyi,Francesca,Senior Staff,48665
236787,Rathonyi,Suebskul,Senior Staff,63515
208111,Rathonyi,Volkmar,Senior Staff,54653
463660,Ratnakar,Bedir,Senior Staff,50303
489410,Ratnakar,Falguni,Senior Staff,66310
275479,Ratnakar,Georgi,Senior Staff,63085
425608,Ratnakar,Krisda,Senior Staff,68765
75076,Ratnakar,Licheng,Senior Staff,56337
18701,Ratnakar,Mori,Senior Staff,58282
472650,Ratnakar,Theirry,Senior Staff,79905
240744,Ratnakar,Yakkov,Senior Staff,88767
437446,Ratnaker,Huai,Senior Staff,72235
268179,Ratnaker,Lansing,Senior Staff,47224
47288,Ratnaker,Nishit,Senior Staff,92306
62629,Ratnaker,Shigeaki,Senior Staff,78609
39443,Ratnaker,Weidon,Senior Staff,40000
426193,Rattan,Huiqun,Senior Staff,75063
220934,Rattan,Jiafu,Senior Staff,40000
216683,Rattan,Mayuko,Senior Staff,40000
66223,Rattan,Yakichi,Senior Staff,43593
231073,Rattan,Yechiam,Senior Staff,50821
109643,Ratzlaff,Faiza,Senior Staff,55418
12036,Ratzlaff,Mads,Senior Staff,67143
445412,Ratzlaff,Odinaldo,Senior Staff,76602
74851,Ratzlaff,Takanari,Senior Staff,42705
437250,Ratzlaff,Zengping,Senior Staff,63733
37348,Ratzlaff,Zhiguo,Senior Staff,81615
468320,Ravishankar,Goetz,Senior Staff,63329
34382,Ravishankar,Kayoko,Senior Staff,101364
253777,Ravishankar,Kien,Senior Staff,40000
430166,Ravishankar,Poornachandra,Senior Staff,81260
483983,Ravishankar,Shigeu,Senior Staff,84356
212591,Ravishankar,Sigeru,Senior Staff,46201
214145,Ravishankar,Steen,Senior Staff,46858
232921,Ravishankar,Ugo,Senior Staff,58012
243189,Rebaine,Goh,Senior Staff,56432
432082,Rebaine,Mihalis,Senior Staff,40000
273138,Rebaine,Mizuhito,Senior Staff,56094
94667,Rebaine,Naraig,Senior Staff,40000
10671,Rebaine,Parviz,Senior Staff,74037
73891,Rebaine,Rasikan,Senior Staff,80024
46317,Rebaine,Susanta,Senior Staff,57251
105319,Rebaine,Tru,Senior Staff,40000
495779,Rebaine,Weiyi,Senior Staff,42689
466186,Redmiles,Alenka,Senior Staff,42496
400302,Redmiles,Bezalel,Senior Staff,75341
462271,Redmiles,Feiyu,Senior Staff,78812
76455,Redmiles,Jolita,Senior Staff,76827
407991,Redmiles,Marco,Senior Staff,71065
259021,Redmiles,Maris,Senior Staff,67287
86082,Redmiles,Marsha,Senior Staff,40000
295118,Redmiles,Navin,Senior Staff,78022
457387,Redmiles,Nikolaus,Senior Staff,100983
493941,Redmiles,Reuven,Senior Staff,40000
444829,Redmiles,Shuji,Senior Staff,76088
66668,Reeken,Achilleas,Senior Staff,40000
22269,Reeken,Berto,Senior Staff,40000
282834,Reeken,Bodo,Senior Staff,55968
429749,Reeken,Georgy,Senior Staff,40000
288590,Reeken,Hailing,Senior Staff,86371
238004,Reeken,Mariusz,Senior Staff,64928
284991,Reeken,Morris,Senior Staff,55830
23620,Reeker,Clyde,Senior Staff,77230
405583,Reeker,Gretta,Senior Staff,85611
201127,Reeker,Parke,Senior Staff,58428
447868,Reeker,Shaw,Senior Staff,40000
468321,Reeker,Teruyuki,Senior Staff,53971
84370,Reghbati,Fei,Senior Staff,80774
12256,Reghbati,Guadalupe,Senior Staff,40000
299417,Reghbati,Jaideep,Senior Staff,40000
256189,Reghbati,Kellyn,Senior Staff,56755
204248,Reghbati,Makato,Senior Staff,59771
467593,Reghbati,Mayuko,Senior Staff,76220
12487,Reghbati,Mona,Senior Staff,40000
285641,Reghbati,Naraig,Senior Staff,61473
255151,Reghbati,Rasiah,Senior Staff,53248
404741,Reghbati,Shounak,Senior Staff,40000
22140,Reghbati,Susanne,Senior Staff,62443
296857,Reghbati,Toshimo,Senior Staff,124357
58446,Reghbati,Xiaoqiang,Senior Staff,77912
226919,Rehfuss,Adamantios,Senior Staff,47422
286219,Rehfuss,Gita,Senior Staff,79655
100746,Rehfuss,Heather,Senior Staff,40000
46672,Rehfuss,Heekeun,Senior Staff,40000
61210,Rehfuss,Itzchak,Senior Staff,47366
292840,Rehfuss,Jianhua,Senior Staff,45534
81592,Rehfuss,Monique,Senior Staff,75008
288639,Rehfuss,Shooichi,Senior Staff,40000
240060,Reinhard,Anwar,Senior Staff,56785
407583,Reinhard,Chenye,Senior Staff,44396
407648,Reinhard,Neelam,Senior Staff,45310
414515,Reinhard,Nishit,Senior Staff,40000
467129,Reinhard,Richara,Senior Staff,76438
405968,Reinhard,Szabolcs,Senior Staff,64127
470497,Reinhard,Unal,Senior Staff,88732
416136,Reinhard,Yonghoan,Senior Staff,92472
292627,Reinhart,Anneli,Senior Staff,71959
299796,Reinhart,Duro,Senior Staff,56562
419719,Reinhart,Gay,Senior Staff,40000
446108,Reinhart,Georg,Senior Staff,78617
44875,Reinhart,Goh,Senior Staff,73457
207518,Reinhart,Jeanna,Senior Staff,81445
249341,Reinhart,Miquel,Senior Staff,74912
62103,Reinhart,Pranas,Senior Staff,46895
235488,Reinhart,Tommaso,Senior Staff,40000
214167,Reinhart,Zvonko,Senior Staff,40000
424609,Reistad,Erzsebet,Senior Staff,51993
237673,Reistad,Gio,Senior Staff,40000
265540,Reistad,Matt,Senior Staff,40000
216959,Reistad,Shimshon,Senior Staff,54603
53145,Reistad,Tsutomu,Senior Staff,69251
470758,Reistad,Tsz,Senior Staff,51546
418632,Reistad,Uri,Senior Staff,44607
446602,Reistad,Uzi,Senior Staff,40000
46189,Reistad,Yongdong,Senior Staff,61523
450585,Remmele,Gaetan,Senior Staff,51960
276800,Remmele,Honglan,Senior Staff,81673
53641,Remmele,Vesna,Senior Staff,40000
489221,Remmers,Dulce,Senior Staff,40000
243917,Remmers,Gill,Senior Staff,43336
47965,Remmers,Kotesh,Senior Staff,54427
89776,Remmers,Seongbae,Senior Staff,74883
245598,Remmers,Takanari,Senior Staff,54900
465054,Remmers,Troy,Senior Staff,40000
221065,Remmers,Ulises,Senior Staff,44918
55728,Remmers,Zito,Senior Staff,40000
442709,Renear,Akemi,Senior Staff,40000
493557,Renear,Froduald,Senior Staff,87594
486372,Renear,Hsiangchu,Senior Staff,63537
255220,Renear,Kwangsub,Senior Staff,40000
411990,Renear,Luigi,Senior Staff,112709
220237,Renear,Nalini,Senior Staff,40000
90329,Renear,Palash,Senior Staff,77178
239414,Renear,Sverrir,Senior Staff,98361
403204,Renear,Troy,Senior Staff,70067
420358,Ressouche,Huei,Senior Staff,54940
70550,Ressouche,Maren,Senior Staff,52105
294240,Ressouche,Poornachandra,Senior Staff,70508
488674,Ressouche,Uri,Senior Staff,52898
456954,Restivo,Arunachalam,Senior Staff,62889
424405,Restivo,Cedric,Senior Staff,59444
297510,Restivo,Gift,Senior Staff,43958
77331,Restivo,Jolita,Senior Staff,52720
37305,Restivo,Mitchel,Senior Staff,40000
